cluster_label,corridor,month,density_pct,seasonality_index,slab,intensity
summer-peak,Seattle -> Chicago,Feb,0.023255813953488372,0.0028,< 4%,0.0
summer-peak,Seattle -> Dallas,Feb,0.0703125,0.0084,6% - 9%,2.0
summer-peak,Seattle -> Denver,Feb,0.03885480572597137,0.0047,< 4%,0.0
summer-peak,Seattle -> Detroit,Feb,0.04,0.0048,< 4%,0.0
core-utilization,Seattle -> Houston,Feb,0.041666666666666664,0.005,4% - 6%,1.0
multi-peak-directional,Seattle -> LA Basin,Feb,0.07142857142857142,0.0086,6% - 9%,2.0
summer-peak,Seattle -> Minneapolis,Feb,0.06711409395973154,0.0081,6% - 9%,2.0
multi-peak-directional,Seattle -> Phoenix Valley,Feb,0.06329113924050633,0.0076,6% - 9%,2.0
summer-peak,Seattle -> San Antonio,Feb,0.044444444444444446,0.0053,4% - 6%,1.0
summer-peak,Seattle -> St. Louis,Feb,0.07142857142857142,0.0086,6% - 9%,2.0
winter-spring-peak,South Florida -> Atlanta,Feb,0.10292887029288703,0.0124,9% - 12%,3.0
winter-spring-peak,South Florida -> Boston,Feb,0.09631728045325778,0.0116,9% - 12%,3.0
winter-spring-peak,South Florida -> Charlotte,Feb,0.10187932739861523,0.0122,9% - 12%,3.0
winter-spring-peak,South Florida -> Chicago,Feb,0.1045643153526971,0.0125,9% - 12%,3.0
winter-spring-peak,South Florida -> DMV,Feb,0.10222222222222223,0.0123,9% - 12%,3.0
winter-spring-peak,South Florida -> Dallas,Feb,0.11255411255411256,0.0135,9% - 12%,3.0
multi-peak-directional,South Florida -> Denver,Feb,0.0707070707070707,0.0085,6% - 9%,2.0
winter-spring-peak,South Florida -> Detroit,Feb,0.0950354609929078,0.0114,9% - 12%,3.0
winter-spring-peak,South Florida -> Houston,Feb,0.09972677595628415,0.012,9% - 12%,3.0
winter-spring-peak,South Florida -> Minneapolis,Feb,0.11016949152542373,0.0132,9% - 12%,3.0
winter-spring-peak,South Florida -> Nashville,Feb,0.08936825885978428,0.0107,6% - 9%,2.0
winter-spring-peak,South Florida -> New York City,Feb,0.11717495987158909,0.0141,9% - 12%,3.0
winter-spring-peak,South Florida -> North Florida,Feb,0.13793103448275862,0.0166,12% - 15%,4.0
winter-spring-peak,South Florida -> Philadelphia,Feb,0.09158878504672897,0.011,9% - 12%,3.0
winter-spring-peak,South Florida -> Pittsburgh,Feb,0.10256410256410256,0.0123,9% - 12%,3.0
winter-spring-peak,South Florida -> San Antonio,Feb,0.09646302250803858,0.0116,9% - 12%,3.0
winter-spring-peak,South Florida -> St. Louis,Feb,0.12582781456953643,0.0151,12% - 15%,4.0
multi-peak-directional,St. Louis -> Atlanta,Feb,0.07547169811320754,0.0091,6% - 9%,2.0
core-utilization,St. Louis -> Bay Area,Feb,0.06779661016949153,0.0081,6% - 9%,2.0
core-utilization,St. Louis -> Boston,Feb,0.07692307692307693,0.0092,6% - 9%,2.0
core-utilization,St. Louis -> Charlotte,Feb,0.025252525252525252,0.003,< 4%,0.0
core-utilization,St. Louis -> Chicago,Feb,0.0,0.0,,
multi-peak-directional,St. Louis -> DMV,Feb,0.047619047619047616,0.0057,4% - 6%,1.0
winter-spring-peak,St. Louis -> Dallas,Feb,0.08759124087591241,0.0105,6% - 9%,2.0
multi-peak-directional,St. Louis -> Denver,Feb,0.08633093525179857,0.0104,6% - 9%,2.0
core-utilization,St. Louis -> Detroit,Feb,0.0898876404494382,0.0108,6% - 9%,2.0
winter-spring-peak,St. Louis -> Houston,Feb,0.11848341232227488,0.0142,9% - 12%,3.0
multi-peak-directional,St. Louis -> LA Basin,Feb,0.08710801393728224,0.0105,6% - 9%,2.0
multi-peak-directional,St. Louis -> Minneapolis,Feb,0.037037037037037035,0.0044,< 4%,0.0
core-utilization,St. Louis -> New York City,Feb,0.04935064935064935,0.0059,4% - 6%,1.0
multi-peak-directional,St. Louis -> North Florida,Feb,0.0695364238410596,0.0083,6% - 9%,2.0
multi-peak-directional,St. Louis -> Philadelphia,Feb,0.0989010989010989,0.0119,9% - 12%,3.0
winter-spring-peak,St. Louis -> Phoenix Valley,Feb,0.15481171548117154,0.0186,> 15%,5.0
core-utilization,St. Louis -> Pittsburgh,Feb,0.056818181818181816,0.0068,4% - 6%,1.0
winter-spring-peak,St. Louis -> San Antonio,Feb,0.08296943231441048,0.01,6% - 9%,2.0
summer-peak,St. Louis -> Seattle,Feb,0.05555555555555555,0.0067,4% - 6%,1.0
winter-spring-peak,St. Louis -> South Florida,Feb,0.12585034013605442,0.0151,12% - 15%,4.0
core-utilization,Atlanta -> Boston,Mar,0.03418803418803419,0.0041,< 4%,0.0
multi-peak-directional,Atlanta -> Chicago,Mar,0.09570957095709572,0.0115,9% - 12%,3.0
multi-peak-directional,Atlanta -> DMV,Mar,0.0625,0.0075,6% - 9%,2.0
winter-spring-peak,Atlanta -> Dallas,Mar,0.09197080291970802,0.011,9% - 12%,3.0
multi-peak-directional,Atlanta -> Denver,Mar,0.09803921568627451,0.0118,9% - 12%,3.0
summer-peak,Atlanta -> Detroit,Mar,0.06451612903225806,0.0077,6% - 9%,2.0
winter-spring-peak,Atlanta -> Houston,Mar,0.09202453987730061,0.011,9% - 12%,3.0
multi-peak-directional,Atlanta -> Minneapolis,Mar,0.07751937984496124,0.0093,6% - 9%,2.0
multi-peak-directional,Atlanta -> New York City,Mar,0.05504587155963303,0.0066,4% - 6%,1.0
multi-peak-directional,Atlanta -> North Florida,Mar,0.09302325581395349,0.0112,9% - 12%,3.0
core-utilization,Atlanta -> Philadelphia,Mar,0.109375,0.0131,9% - 12%,3.0
summer-peak,Atlanta -> Phoenix Valley,Mar,0.029411764705882353,0.0035,< 4%,0.0
core-utilization,Atlanta -> Pittsburgh,Mar,0.04,0.0048,< 4%,0.0
multi-peak-directional,Atlanta -> San Antonio,Mar,0.0946969696969697,0.0114,9% - 12%,3.0
winter-spring-peak,Atlanta -> South Florida,Mar,0.10173697270471464,0.0122,9% - 12%,3.0
winter-spring-peak,Atlanta -> St. Louis,Mar,0.08949416342412451,0.0107,6% - 9%,2.0
core-utilization,Bay Area -> Chicago,Mar,0.09523809523809523,0.0114,9% - 12%,3.0
multi-peak-directional,Bay Area -> Dallas,Mar,0.0970464135021097,0.0116,9% - 12%,3.0
summer-peak,Bay Area -> Denver,Mar,0.07820738137082602,0.0094,6% - 9%,2.0
winter-spring-peak,Bay Area -> Houston,Mar,0.1111111111111111,0.0133,9% - 12%,3.0
multi-peak-directional,Bay Area -> LA Basin,Mar,0.07142857142857142,0.0086,6% - 9%,2.0
core-utilization,Bay Area -> Minneapolis,Mar,0.06930693069306931,0.0083,6% - 9%,2.0
multi-peak-directional,Bay Area -> Phoenix Valley,Mar,0.10837438423645321,0.013,9% - 12%,3.0
multi-peak-directional,Bay Area -> San Antonio,Mar,0.07692307692307693,0.0092,6% - 9%,2.0
multi-peak-directional,Bay Area -> Seattle,Mar,0.07178631051752922,0.0086,6% - 9%,2.0
core-utilization,Bay Area -> St. Louis,Mar,0.07228915662650602,0.0087,6% - 9%,2.0
core-utilization,Boston -> Atlanta,Mar,0.042735042735042736,0.0051,4% - 6%,1.0
core-utilization,Boston -> Charlotte,Mar,0.059880239520958084,0.0072,4% - 6%,1.0
core-utilization,Boston -> Chicago,Mar,0.0449438202247191,0.0054,4% - 6%,1.0
summer-peak,Boston -> DMV,Mar,0.005747126436781609,0.0007,< 4%,0.0
core-utilization,Boston -> Dallas,Mar,0.07246376811594203,0.0087,6% - 9%,2.0
multi-peak-directional,Boston -> Denver,Mar,0.09375,0.0112,9% - 12%,3.0
summer-peak,Boston -> Detroit,Mar,0.03927492447129909,0.0047,< 4%,0.0
core-utilization,Boston -> Houston,Mar,0.02127659574468085,0.0026,< 4%,0.0
summer-peak,Boston -> Minneapolis,Mar,0.045112781954887216,0.0054,4% - 6%,1.0
summer-peak,Boston -> Nashville,Mar,0.043478260869565216,0.0052,4% - 6%,1.0
multi-peak-directional,Boston -> North Florida,Mar,0.07228915662650602,0.0087,6% - 9%,2.0
summer-peak,Boston -> Pittsburgh,Mar,0.037037037037037035,0.0044,< 4%,0.0
multi-peak-directional,Boston -> South Florida,Mar,0.07818930041152264,0.0094,6% - 9%,2.0
core-utilization,Boston -> St. Louis,Mar,0.055,0.0066,4% - 6%,1.0
winter-spring-peak,Charlotte -> Atlanta,Mar,0.058823529411764705,0.0071,4% - 6%,1.0
summer-peak,Charlotte -> Boston,Mar,0.046153846153846156,0.0055,4% - 6%,1.0
multi-peak-directional,Charlotte -> Chicago,Mar,0.08086253369272237,0.0097,6% - 9%,2.0
multi-peak-directional,Charlotte -> Dallas,Mar,0.0784313725490196,0.0094,6% - 9%,2.0
summer-peak,Charlotte -> Denver,Mar,0.0684931506849315,0.0082,6% - 9%,2.0
core-utilization,Charlotte -> Detroit,Mar,0.09285714285714286,0.0111,9% - 12%,3.0
multi-peak-directional,Charlotte -> Houston,Mar,0.07796610169491526,0.0094,6% - 9%,2.0
core-utilization,Charlotte -> Minneapolis,Mar,0.08108108108108109,0.0097,6% - 9%,2.0
winter-spring-peak,Charlotte -> Nashville,Mar,0.1532258064516129,0.0184,> 15%,5.0
core-utilization,Charlotte -> New York City,Mar,0.06445993031358885,0.0077,6% - 9%,2.0
winter-spring-peak,Charlotte -> North Florida,Mar,0.09482758620689655,0.0114,9% - 12%,3.0
core-utilization,Charlotte -> Philadelphia,Mar,0.058823529411764705,0.0071,4% - 6%,1.0
core-utilization,Charlotte -> Pittsburgh,Mar,0.0,0.0,,
multi-peak-directional,Charlotte -> San Antonio,Mar,0.04081632653061224,0.0049,4% - 6%,1.0
winter-spring-peak,Charlotte -> South Florida,Mar,0.1049671977507029,0.0126,9% - 12%,3.0
multi-peak-directional,Charlotte -> St. Louis,Mar,0.06884057971014493,0.0083,6% - 9%,2.0
multi-peak-directional,Chicago -> Atlanta,Mar,0.0761904761904762,0.0091,6% - 9%,2.0
core-utilization,Chicago -> Boston,Mar,0.04263565891472868,0.0051,4% - 6%,1.0
core-utilization,Chicago -> Charlotte,Mar,0.06779661016949153,0.0081,6% - 9%,2.0
core-utilization,Chicago -> DMV,Mar,0.026881720430107527,0.0032,< 4%,0.0
multi-peak-directional,Chicago -> Dallas,Mar,0.09205020920502092,0.011,9% - 12%,3.0
multi-peak-directional,Chicago -> Denver,Mar,0.09580193756727665,0.0115,9% - 12%,3.0
winter-spring-peak,Chicago -> Houston,Mar,0.09913793103448276,0.0119,9% - 12%,3.0
core-utilization,Chicago -> LA Basin,Mar,0.09859154929577464,0.0118,9% - 12%,3.0
summer-peak,Chicago -> Minneapolis,Mar,0.02857142857142857,0.0034,< 4%,0.0
multi-peak-directional,Chicago -> Nashville,Mar,0.07142857142857142,0.0086,6% - 9%,2.0
core-utilization,Chicago -> New York City,Mar,0.062434963579604576,0.0075,6% - 9%,2.0
multi-peak-directional,Chicago -> North Florida,Mar,0.06765327695560254,0.0081,6% - 9%,2.0
core-utilization,Chicago -> Philadelphia,Mar,0.07428571428571429,0.0089,6% - 9%,2.0
multi-peak-directional,Chicago -> Phoenix Valley,Mar,0.07971014492753623,0.0096,6% - 9%,2.0
multi-peak-directional,Chicago -> San Antonio,Mar,0.08982035928143713,0.0108,6% - 9%,2.0
core-utilization,Chicago -> Seattle,Mar,0.03614457831325301,0.0043,< 4%,0.0
winter-spring-peak,Chicago -> South Florida,Mar,0.12205044751830757,0.0146,12% - 15%,4.0
multi-peak-directional,Chicago -> St. Louis,Mar,0.05434782608695652,0.0065,4% - 6%,1.0
winter-spring-peak,DMV -> Atlanta,Mar,0.1087866108786611,0.0131,9% - 12%,3.0
core-utilization,DMV -> Boston,Mar,0.0,0.0,,
multi-peak-directional,DMV -> Chicago,Mar,0.060526315789473685,0.0073,6% - 9%,2.0
multi-peak-directional,DMV -> Dallas,Mar,0.10101010101010101,0.0121,9% - 12%,3.0
multi-peak-directional,DMV -> Denver,Mar,0.09090909090909091,0.0109,9% - 12%,3.0
summer-peak,DMV -> Detroit,Mar,0.022222222222222223,0.0027,< 4%,0.0
multi-peak-directional,DMV -> Houston,Mar,0.06557377049180328,0.0079,6% - 9%,2.0
core-utilization,DMV -> Minneapolis,Mar,0.029411764705882353,0.0035,< 4%,0.0
winter-spring-peak,DMV -> Nashville,Mar,0.1099476439790576,0.0132,9% - 12%,3.0
winter-spring-peak,DMV -> North Florida,Mar,0.10875331564986737,0.0131,9% - 12%,3.0
core-utilization,DMV -> San Antonio,Mar,0.0,0.0,,
winter-spring-peak,DMV -> South Florida,Mar,0.10493273542600896,0.0126,9% - 12%,3.0
multi-peak-directional,DMV -> St. Louis,Mar,0.1078838174273859,0.0129,9% - 12%,3.0
multi-peak-directional,Dallas -> Atlanta,Mar,0.06628242074927954,0.008,6% - 9%,2.0
multi-peak-directional,Dallas -> Bay Area,Mar,0.0958904109589041,0.0115,9% - 12%,3.0
core-utilization,Dallas -> Boston,Mar,0.08139534883720931,0.0098,6% - 9%,2.0
multi-peak-directional,Dallas -> Charlotte,Mar,0.08529411764705883,0.0102,6% - 9%,2.0
multi-peak-directional,Dallas -> Chicago,Mar,0.07360406091370558,0.0088,6% - 9%,2.0
multi-peak-directional,Dallas -> DMV,Mar,0.06486486486486487,0.0078,6% - 9%,2.0
multi-peak-directional,Dallas -> Denver,Mar,0.0922992900054615,0.0111,9% - 12%,3.0
summer-peak,Dallas -> Detroit,Mar,0.03333333333333333,0.004,< 4%,0.0
summer-peak,Dallas -> Houston,Mar,0.08163265306122448,0.0098,6% - 9%,2.0
multi-peak-directional,Dallas -> LA Basin,Mar,0.0835509138381201,0.01,6% - 9%,2.0
core-utilization,Dallas -> Minneapolis,Mar,0.06296296296296296,0.0076,6% - 9%,2.0
summer-peak,Dallas -> Nashville,Mar,0.04020100502512563,0.0048,4% - 6%,1.0
multi-peak-directional,Dallas -> New York City,Mar,0.05078125,0.0061,4% - 6%,1.0
multi-peak-directional,Dallas -> North Florida,Mar,0.12472160356347439,0.015,12% - 15%,4.0
multi-peak-directional,Dallas -> Philadelphia,Mar,0.09090909090909091,0.0109,9% - 12%,3.0
winter-spring-peak,Dallas -> Phoenix Valley,Mar,0.11037891268533773,0.0132,9% - 12%,3.0
core-utilization,Dallas -> Pittsburgh,Mar,0.07964601769911504,0.0096,6% - 9%,2.0
winter-spring-peak,Dallas -> San Antonio,Mar,0.14516129032258066,0.0174,12% - 15%,4.0
summer-peak,Dallas -> Seattle,Mar,0.06944444444444445,0.0083,6% - 9%,2.0
winter-spring-peak,Dallas -> South Florida,Mar,0.11196319018404909,0.0134,9% - 12%,3.0
multi-peak-directional,Dallas -> St. Louis,Mar,0.14,0.0168,12% - 15%,4.0
multi-peak-directional,Denver -> Atlanta,Mar,0.11507936507936507,0.0138,9% - 12%,3.0
multi-peak-directional,Denver -> Bay Area,Mar,0.08339029391660971,0.01,6% - 9%,2.0
summer-peak,Denver -> Boston,Mar,0.057692307692307696,0.0069,4% - 6%,1.0
multi-peak-directional,Denver -> Charlotte,Mar,0.06557377049180328,0.0079,6% - 9%,2.0
multi-peak-directional,Denver -> Chicago,Mar,0.0997229916897507,0.012,9% - 12%,3.0
multi-peak-directional,Denver -> DMV,Mar,0.09782608695652174,0.0117,9% - 12%,3.0
summer-peak,Denver -> Dallas,Mar,0.08702531645569621,0.0104,6% - 9%,2.0
core-utilization,Denver -> Detroit,Mar,0.06372549019607843,0.0076,6% - 9%,2.0
multi-peak-directional,Denver -> Houston,Mar,0.09713375796178345,0.0117,9% - 12%,3.0
multi-peak-directional,Denver -> LA Basin,Mar,0.12565656565656566,0.0151,12% - 15%,4.0
summer-peak,Denver -> Minneapolis,Mar,0.06763285024154589,0.0081,6% - 9%,2.0
multi-peak-directional,Denver -> Nashville,Mar,0.09913793103448276,0.0119,9% - 12%,3.0
multi-peak-directional,Denver -> New York City,Mar,0.1,0.012,9% - 12%,3.0
winter-spring-peak,Denver -> North Florida,Mar,0.15584415584415584,0.0187,> 15%,5.0
multi-peak-directional,Denver -> Philadelphia,Mar,0.06818181818181818,0.0082,6% - 9%,2.0
winter-spring-peak,Denver -> Phoenix Valley,Mar,0.14465408805031446,0.0174,12% - 15%,4.0
multi-peak-directional,Denver -> Pittsburgh,Mar,0.05454545454545454,0.0065,4% - 6%,1.0
multi-peak-directional,Denver -> San Antonio,Mar,0.10732538330494037,0.0129,9% - 12%,3.0
summer-peak,Denver -> Seattle,Mar,0.06906906906906907,0.0083,6% - 9%,2.0
winter-spring-peak,Denver -> South Florida,Mar,0.1590909090909091,0.0191,> 15%,5.0
summer-peak,Denver -> St. Louis,Mar,0.08485856905158069,0.0102,6% - 9%,2.0
multi-peak-directional,Detroit -> Atlanta,Mar,0.056451612903225805,0.0068,4% - 6%,1.0
summer-peak,Detroit -> Boston,Mar,0.03333333333333333,0.004,< 4%,0.0
summer-peak,Detroit -> Charlotte,Mar,0.03,0.0036,< 4%,0.0
summer-peak,Detroit -> DMV,Mar,0.0,0.0,,
summer-peak,Detroit -> Dallas,Mar,0.057692307692307696,0.0069,4% - 6%,1.0
summer-peak,Detroit -> Denver,Mar,0.05829596412556054,0.007,4% - 6%,1.0
core-utilization,Detroit -> Houston,Mar,0.05813953488372093,0.007,4% - 6%,1.0
core-utilization,Detroit -> Minneapolis,Mar,0.0392156862745098,0.0047,< 4%,0.0
summer-peak,Detroit -> Nashville,Mar,0.05454545454545454,0.0065,4% - 6%,1.0
summer-peak,Detroit -> New York City,Mar,0.043010752688172046,0.0052,4% - 6%,1.0
multi-peak-directional,Detroit -> North Florida,Mar,0.10619469026548672,0.0127,9% - 12%,3.0
winter-spring-peak,Detroit -> Phoenix Valley,Mar,0.08571428571428572,0.0103,6% - 9%,2.0
core-utilization,Detroit -> San Antonio,Mar,0.10638297872340426,0.0128,9% - 12%,3.0
winter-spring-peak,Detroit -> South Florida,Mar,0.10542168674698796,0.0127,9% - 12%,3.0
multi-peak-directional,Detroit -> St. Louis,Mar,0.05235602094240838,0.0063,4% - 6%,1.0
core-utilization,Houston -> Atlanta,Mar,0.041666666666666664,0.005,4% - 6%,1.0
core-utilization,Houston -> Bay Area,Mar,0.04,0.0048,< 4%,0.0
core-utilization,Houston -> Boston,Mar,0.01639344262295082,0.002,< 4%,0.0
core-utilization,Houston -> Charlotte,Mar,0.04583333333333333,0.0055,4% - 6%,1.0
multi-peak-directional,Houston -> Chicago,Mar,0.0735930735930736,0.0088,6% - 9%,2.0
multi-peak-directional,Houston -> DMV,Mar,0.08904109589041095,0.0107,6% - 9%,2.0
winter-spring-peak,Houston -> Dallas,Mar,0.0873015873015873,0.0105,6% - 9%,2.0
multi-peak-directional,Houston -> Denver,Mar,0.08490566037735849,0.0102,6% - 9%,2.0
core-utilization,Houston -> Detroit,Mar,0.06666666666666667,0.008,6% - 9%,2.0
winter-spring-peak,Houston -> LA Basin,Mar,0.08602150537634409,0.0103,6% - 9%,2.0
core-utilization,Houston -> Minneapolis,Mar,0.038834951456310676,0.0047,< 4%,0.0
core-utilization,Houston -> Nashville,Mar,0.07547169811320754,0.0091,6% - 9%,2.0
multi-peak-directional,Houston -> New York City,Mar,0.06164383561643835,0.0074,6% - 9%,2.0
multi-peak-directional,Houston -> North Florida,Mar,0.0759493670886076,0.0091,6% - 9%,2.0
multi-peak-directional,Houston -> Philadelphia,Mar,0.0,0.0,,
winter-spring-peak,Houston -> Phoenix Valley,Mar,0.09268292682926829,0.0111,9% - 12%,3.0
multi-peak-directional,Houston -> Pittsburgh,Mar,0.06779661016949153,0.0081,6% - 9%,2.0
winter-spring-peak,Houston -> San Antonio,Mar,0.11392405063291139,0.0137,9% - 12%,3.0
winter-spring-peak,Houston -> South Florida,Mar,0.08275862068965517,0.0099,6% - 9%,2.0
multi-peak-directional,Houston -> St. Louis,Mar,0.08196721311475409,0.0098,6% - 9%,2.0
winter-spring-peak,LA Basin -> Atlanta,Mar,0.044444444444444446,0.0053,4% - 6%,1.0
winter-spring-peak,LA Basin -> Bay Area,Mar,0.19753086419753085,0.0237,> 15%,5.0
multi-peak-directional,LA Basin -> Chicago,Mar,0.09444444444444444,0.0113,9% - 12%,3.0
multi-peak-directional,LA Basin -> Dallas,Mar,0.08981233243967829,0.0108,6% - 9%,2.0
multi-peak-directional,LA Basin -> Denver,Mar,0.10714285714285714,0.0129,9% - 12%,3.0
core-utilization,LA Basin -> Detroit,Mar,0.043478260869565216,0.0052,4% - 6%,1.0
winter-spring-peak,LA Basin -> Houston,Mar,0.07531380753138076,0.009,6% - 9%,2.0
multi-peak-directional,LA Basin -> Minneapolis,Mar,0.07177033492822966,0.0086,6% - 9%,2.0
multi-peak-directional,LA Basin -> Nashville,Mar,0.11290322580645161,0.0135,9% - 12%,3.0
winter-spring-peak,LA Basin -> North Florida,Mar,0.08,0.0096,6% - 9%,2.0
summer-peak,LA Basin -> Phoenix Valley,Mar,0.043478260869565216,0.0052,4% - 6%,1.0
multi-peak-directional,LA Basin -> San Antonio,Mar,0.10112359550561797,0.0121,9% - 12%,3.0
multi-peak-directional,LA Basin -> Seattle,Mar,0.08640776699029126,0.0104,6% - 9%,2.0
winter-spring-peak,LA Basin -> South Florida,Mar,0.1111111111111111,0.0133,9% - 12%,3.0
multi-peak-directional,LA Basin -> St. Louis,Mar,0.09009009009009009,0.0108,9% - 12%,3.0
core-utilization,Minneapolis -> Atlanta,Mar,0.03773584905660377,0.0045,< 4%,0.0
core-utilization,Minneapolis -> Bay Area,Mar,0.0547945205479452,0.0066,4% - 6%,1.0
summer-peak,Minneapolis -> Boston,Mar,0.046875,0.0056,4% - 6%,1.0
summer-peak,Minneapolis -> Charlotte,Mar,0.06140350877192982,0.0074,6% - 9%,2.0
summer-peak,Minneapolis -> Chicago,Mar,0.045454545454545456,0.0055,4% - 6%,1.0
core-utilization,Minneapolis -> DMV,Mar,0.061224489795918366,0.0073,6% - 9%,2.0
core-utilization,Minneapolis -> Dallas,Mar,0.027950310559006212,0.0034,< 4%,0.0
multi-peak-directional,Minneapolis -> Denver,Mar,0.07956104252400549,0.0095,6% - 9%,2.0
core-utilization,Minneapolis -> Detroit,Mar,0.05172413793103448,0.0062,4% - 6%,1.0
core-utilization,Minneapolis -> Houston,Mar,0.06862745098039216,0.0082,6% - 9%,2.0
multi-peak-directional,Minneapolis -> LA Basin,Mar,0.060109289617486336,0.0072,6% - 9%,2.0
multi-peak-directional,Minneapolis -> Nashville,Mar,0.08333333333333333,0.01,6% - 9%,2.0
core-utilization,Minneapolis -> New York City,Mar,0.07279693486590039,0.0087,6% - 9%,2.0
multi-peak-directional,Minneapolis -> North Florida,Mar,0.09836065573770492,0.0118,9% - 12%,3.0
core-utilization,Minneapolis -> Philadelphia,Mar,0.06896551724137931,0.0083,6% - 9%,2.0
winter-spring-peak,Minneapolis -> Phoenix Valley,Mar,0.10256410256410256,0.0123,9% - 12%,3.0
summer-peak,Minneapolis -> Pittsburgh,Mar,0.00980392156862745,0.0012,< 4%,0.0
multi-peak-directional,Minneapolis -> San Antonio,Mar,0.0449438202247191,0.0054,4% - 6%,1.0
summer-peak,Minneapolis -> Seattle,Mar,0.050314465408805034,0.006,4% - 6%,1.0
winter-spring-peak,Minneapolis -> South Florida,Mar,0.12546125461254612,0.0151,12% - 15%,4.0
core-utilization,Minneapolis -> St. Louis,Mar,0.03,0.0036,< 4%,0.0
winter-spring-peak,Nashville -> Atlanta,Mar,0.09523809523809523,0.0114,9% - 12%,3.0
core-utilization,Nashville -> Boston,Mar,0.030612244897959183,0.0037,< 4%,0.0
summer-peak,Nashville -> Charlotte,Mar,0.029411764705882353,0.0035,< 4%,0.0
multi-peak-directional,Nashville -> Chicago,Mar,0.12,0.0144,9% - 12%,3.0
core-utilization,Nashville -> DMV,Mar,0.08641975308641975,0.0104,6% - 9%,2.0
multi-peak-directional,Nashville -> Dallas,Mar,0.07045454545454545,0.0085,6% - 9%,2.0
multi-peak-directional,Nashville -> Denver,Mar,0.12075471698113208,0.0145,12% - 15%,4.0
summer-peak,Nashville -> Detroit,Mar,0.0967741935483871,0.0116,9% - 12%,3.0
multi-peak-directional,Nashville -> Houston,Mar,0.11707317073170732,0.014,9% - 12%,3.0
multi-peak-directional,Nashville -> Minneapolis,Mar,0.09202453987730061,0.011,9% - 12%,3.0
core-utilization,Nashville -> New York City,Mar,0.05623471882640587,0.0067,4% - 6%,1.0
multi-peak-directional,Nashville -> North Florida,Mar,0.11052631578947368,0.0133,9% - 12%,3.0
multi-peak-directional,Nashville -> Philadelphia,Mar,0.0759493670886076,0.0091,6% - 9%,2.0
multi-peak-directional,Nashville -> Phoenix Valley,Mar,0.10526315789473684,0.0126,9% - 12%,3.0
multi-peak-directional,Nashville -> San Antonio,Mar,0.06976744186046512,0.0084,6% - 9%,2.0
winter-spring-peak,Nashville -> South Florida,Mar,0.11011904761904762,0.0132,9% - 12%,3.0
winter-spring-peak,Nashville -> St. Louis,Mar,0.18518518518518517,0.0222,> 15%,5.0
multi-peak-directional,New York City -> Atlanta,Mar,0.0847457627118644,0.0102,6% - 9%,2.0
core-utilization,New York City -> Boston,Mar,0.0,0.0,,
multi-peak-directional,New York City -> Charlotte,Mar,0.06716417910447761,0.0081,6% - 9%,2.0
core-utilization,New York City -> Chicago,Mar,0.060109289617486336,0.0072,6% - 9%,2.0
core-utilization,New York City -> Dallas,Mar,0.08333333333333333,0.01,6% - 9%,2.0
multi-peak-directional,New York City -> Denver,Mar,0.1375,0.0165,12% - 15%,4.0
multi-peak-directional,New York City -> Detroit,Mar,0.05070422535211268,0.0061,4% - 6%,1.0
core-utilization,New York City -> Houston,Mar,0.046511627906976744,0.0056,4% - 6%,1.0
multi-peak-directional,New York City -> Minneapolis,Mar,0.06896551724137931,0.0083,6% - 9%,2.0
multi-peak-directional,New York City -> Nashville,Mar,0.08256880733944955,0.0099,6% - 9%,2.0
multi-peak-directional,New York City -> North Florida,Mar,0.09494640122511486,0.0114,9% - 12%,3.0
winter-spring-peak,New York City -> Pittsburgh,Mar,0.08,0.0096,6% - 9%,2.0
core-utilization,New York City -> San Antonio,Mar,0.07317073170731707,0.0088,6% - 9%,2.0
winter-spring-peak,New York City -> South Florida,Mar,0.11627906976744186,0.014,9% - 12%,3.0
core-utilization,New York City -> St. Louis,Mar,0.07714285714285714,0.0093,6% - 9%,2.0
winter-spring-peak,North Florida -> Atlanta,Mar,0.16,0.0192,> 15%,5.0
multi-peak-directional,North Florida -> Boston,Mar,0.07720588235294118,0.0093,6% - 9%,2.0
winter-spring-peak,North Florida -> Charlotte,Mar,0.1111111111111111,0.0133,9% - 12%,3.0
multi-peak-directional,North Florida -> Chicago,Mar,0.08731808731808732,0.0105,6% - 9%,2.0
winter-spring-peak,North Florida -> DMV,Mar,0.11585365853658537,0.0139,9% - 12%,3.0
multi-peak-directional,North Florida -> Dallas,Mar,0.11631944444444445,0.014,9% - 12%,3.0
summer-peak,North Florida -> Denver,Mar,0.13253012048192772,0.0159,12% - 15%,4.0
multi-peak-directional,North Florida -> Detroit,Mar,0.09236947791164658,0.0111,9% - 12%,3.0
winter-spring-peak,North Florida -> Houston,Mar,0.12598425196850394,0.0151,12% - 15%,4.0
multi-peak-directional,North Florida -> Minneapolis,Mar,0.1134020618556701,0.0136,9% - 12%,3.0
winter-spring-peak,North Florida -> Nashville,Mar,0.10437710437710437,0.0125,9% - 12%,3.0
multi-peak-directional,North Florida -> New York City,Mar,0.09006211180124224,0.0108,9% - 12%,3.0
multi-peak-directional,North Florida -> Philadelphia,Mar,0.05454545454545454,0.0065,4% - 6%,1.0
multi-peak-directional,North Florida -> Pittsburgh,Mar,0.07456140350877193,0.0089,6% - 9%,2.0
winter-spring-peak,North Florida -> San Antonio,Mar,0.0967741935483871,0.0116,9% - 12%,3.0
