corridor,from_metro,to_metro,month,mission_count,density_pct,seasonality_index,above_avg,is_peak_month,slab,intensity,cluster_label,annual_missions,wup_share_pct,avg_hours,dominant_model,dominant_model_share_pct,model_count,all_models
Atlanta -> Boston,Atlanta,Boston,Jan,4,3.85,0.46153846153846156,False,False,< 4%,0,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Feb,2,2.14,0.25641025641025644,False,False,< 4%,0,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Mar,4,3.42,0.4102564102564103,False,False,< 4%,0,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Apr,10,8.55,1.0256410256410258,True,False,6%-9%,2,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,May,10,8.12,0.9743589743589745,False,False,6%-9%,2,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Jun,18,14.96,1.794871794871795,True,True,12%-15%,4,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Jul,14,11.97,1.4358974358974361,True,False,9%-12%,3,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Aug,15,12.82,1.5384615384615383,True,False,12%-15%,4,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Sep,12,10.68,1.2820512820512822,True,False,9%-12%,3,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Oct,12,10.68,1.2820512820512822,True,False,9%-12%,3,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Nov,12,9.83,1.1794871794871795,True,False,9%-12%,3,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Boston,Atlanta,Boston,Dec,4,2.99,0.35897435897435903,False,False,< 4%,0,core-utilization,117.0,3.85,2.145868945868946,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Jan,4,5.47,0.65625,False,False,4%-6%,1,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Feb,3,4.69,0.5625,False,False,4%-6%,1,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Mar,7,10.94,1.3125,True,False,9%-12%,3,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Apr,6,8.59,1.03125,True,False,6%-9%,2,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,May,5,7.81,0.9375,False,False,6%-9%,2,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Jun,9,14.06,1.6875,True,True,12%-15%,4,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Jul,5,7.81,0.9375,False,False,6%-9%,2,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Aug,4,7.03,0.84375,False,False,6%-9%,2,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Sep,4,6.25,0.75,False,False,6%-9%,2,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Oct,8,13.28,1.59375,True,False,12%-15%,4,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Nov,6,9.38,1.125,True,False,9%-12%,3,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Philadelphia,Atlanta,Philadelphia,Dec,3,4.69,0.5625,False,False,4%-6%,1,core-utilization,64.0,7.03,1.6885416666666666,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Jan,2,8.0,0.9600000000000001,False,False,6%-9%,2,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Feb,1,4.0,0.48000000000000004,False,False,4%-6%,1,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Mar,1,4.0,0.48000000000000004,False,False,4%-6%,1,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Apr,0,2.0,0.24000000000000002,False,False,< 4%,0,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,May,2,6.0,0.72,False,False,6%-9%,2,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Jun,5,20.0,2.4000000000000004,True,True,> 15%,5,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Jul,1,4.0,0.48000000000000004,False,False,4%-6%,1,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Aug,2,10.0,1.2000000000000002,True,False,9%-12%,3,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Sep,2,10.0,1.2000000000000002,True,False,9%-12%,3,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Oct,4,18.0,2.16,True,False,> 15%,5,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Nov,1,4.0,0.48000000000000004,False,False,4%-6%,1,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Atlanta -> Pittsburgh,Atlanta,Pittsburgh,Dec,2,10.0,1.2000000000000002,True,False,9%-12%,3,core-utilization,25.0,2.0,1.7336666666666667,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Jan,0,2.38,0.2857142857142857,False,False,< 4%,0,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Feb,2,9.52,1.1428571428571428,True,False,9%-12%,3,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Mar,2,9.52,1.1428571428571428,True,False,9%-12%,3,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Apr,0,2.38,0.2857142857142857,False,False,< 4%,0,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,May,0,2.38,0.2857142857142857,False,False,< 4%,0,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Jun,2,7.14,0.8571428571428571,False,False,6%-9%,2,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Jul,2,7.14,0.8571428571428571,False,False,6%-9%,2,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Aug,2,11.9,1.4285714285714286,True,False,9%-12%,3,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Sep,2,11.9,1.4285714285714286,True,False,9%-12%,3,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Oct,3,14.29,1.7142857142857142,True,True,12%-15%,4,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Nov,3,14.29,1.7142857142857142,True,False,12%-15%,4,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Chicago,Bay Area,Chicago,Dec,2,7.14,0.8571428571428571,False,False,6%-9%,2,core-utilization,21.0,0.0,3.7543650793650793,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Jan,6,10.89,1.306930693069307,True,False,9%-12%,3,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Feb,4,6.93,0.8316831683168318,False,False,6%-9%,2,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Mar,4,6.93,0.8316831683168318,False,False,6%-9%,2,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Apr,2,3.96,0.4752475247524753,False,False,< 4%,0,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,May,2,4.95,0.5940594059405941,False,False,4%-6%,1,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Jun,6,10.89,1.306930693069307,True,False,9%-12%,3,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Jul,2,4.95,0.5940594059405941,False,False,4%-6%,1,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Aug,8,14.85,1.7821782178217822,True,True,12%-15%,4,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Sep,6,10.89,1.306930693069307,True,False,9%-12%,3,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Oct,6,11.88,1.4257425742574257,True,False,9%-12%,3,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Nov,4,8.91,1.0693069306930694,True,False,6%-9%,2,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> Minneapolis,Bay Area,Minneapolis,Dec,2,3.96,0.4752475247524753,False,False,< 4%,0,core-utilization,50.5,0.0,2.9552805280528056,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Jan,2,6.02,0.7228915662650602,False,False,6%-9%,2,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Feb,0,1.2,0.14457831325301207,False,False,< 4%,0,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Mar,3,7.23,0.8674698795180723,False,False,6%-9%,2,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Apr,4,9.64,1.1566265060240966,True,False,9%-12%,3,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,May,4,9.64,1.1566265060240966,True,False,9%-12%,3,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Jun,4,9.64,1.1566265060240966,True,False,9%-12%,3,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Jul,4,8.43,1.0120481927710843,True,False,6%-9%,2,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Aug,4,10.84,1.3012048192771086,True,False,9%-12%,3,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Sep,6,13.25,1.5903614457831328,True,True,12%-15%,4,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Oct,6,13.25,1.5903614457831328,True,False,12%-15%,4,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Nov,3,7.23,0.8674698795180723,False,False,6%-9%,2,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Bay Area -> St. Louis,Bay Area,St. Louis,Dec,2,3.61,0.43373493975903615,False,False,< 4%,0,core-utilization,41.5,1.2,3.177309236947791,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Jan,4,2.99,0.35897435897435903,False,False,< 4%,0,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Feb,4,2.99,0.35897435897435903,False,False,< 4%,0,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Mar,5,4.27,0.5128205128205129,False,False,4%-6%,1,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Apr,7,5.98,0.7179487179487181,False,False,4%-6%,1,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,May,10,8.97,1.076923076923077,True,False,6%-9%,2,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Jun,14,11.97,1.4358974358974361,True,False,9%-12%,3,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Jul,12,10.26,1.2307692307692308,True,False,9%-12%,3,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Aug,14,11.97,1.4358974358974361,True,False,9%-12%,3,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Sep,18,14.96,1.794871794871795,True,True,12%-15%,4,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Oct,10,8.97,1.076923076923077,True,False,6%-9%,2,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Nov,12,10.26,1.2307692307692308,True,False,9%-12%,3,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Atlanta,Boston,Atlanta,Dec,8,6.41,0.7692307692307692,False,False,6%-9%,2,core-utilization,117.0,3.42,2.4485754985754986,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Jan,9,3.59,0.4311377245508982,False,False,< 4%,0,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Feb,12,4.59,0.5508982035928144,False,False,4%-6%,1,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Mar,15,5.99,0.718562874251497,False,False,4%-6%,1,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Apr,19,7.58,0.9101796407185629,False,False,6%-9%,2,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,May,26,10.58,1.2694610778443116,True,False,9%-12%,3,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Jun,21,8.38,1.0059880239520957,True,False,6%-9%,2,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Jul,30,11.98,1.437125748502994,True,True,9%-12%,3,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Aug,25,9.98,1.1976047904191618,True,False,9%-12%,3,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Sep,26,10.38,1.2455089820359282,True,False,9%-12%,3,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Oct,30,11.78,1.4131736526946108,True,False,9%-12%,3,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Nov,21,8.38,1.0059880239520957,True,False,6%-9%,2,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Charlotte,Boston,Charlotte,Dec,17,6.79,0.81437125748503,False,False,6%-9%,2,core-utilization,250.5,4.99,1.9891217564870258,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Jan,10,3.56,0.42696629213483145,False,False,< 4%,0,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Feb,12,4.68,0.5617977528089888,False,False,4%-6%,1,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Mar,12,4.49,0.5393258426966292,False,False,4%-6%,1,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Apr,11,4.12,0.4943820224719101,False,False,4%-6%,1,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,May,28,10.49,1.258426966292135,True,False,9%-12%,3,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Jun,22,8.43,1.0112359550561798,True,False,6%-9%,2,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Jul,32,11.8,1.4157303370786518,True,False,9%-12%,3,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Aug,30,11.42,1.3707865168539326,True,False,9%-12%,3,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Sep,40,14.79,1.7752808988764046,True,True,12%-15%,4,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Oct,30,11.42,1.3707865168539326,True,False,9%-12%,3,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Nov,22,8.43,1.0112359550561798,True,False,6%-9%,2,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Chicago,Boston,Chicago,Dec,17,6.37,0.7640449438202248,False,False,6%-9%,2,core-utilization,267.0,3.18,2.2597378277153557,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Jan,2,4.35,0.5217391304347826,False,False,4%-6%,1,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Feb,2,7.25,0.8695652173913044,False,False,6%-9%,2,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Mar,2,7.25,0.8695652173913044,False,False,6%-9%,2,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Apr,2,4.35,0.5217391304347826,False,False,4%-6%,1,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,May,2,7.25,0.8695652173913044,False,False,6%-9%,2,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Jun,2,5.8,0.6956521739130436,False,False,4%-6%,1,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Jul,2,7.25,0.8695652173913044,False,False,6%-9%,2,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Aug,6,15.94,1.9130434782608694,True,True,> 15%,5,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Sep,6,15.94,1.9130434782608694,True,False,> 15%,5,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Oct,5,14.49,1.7391304347826089,True,False,12%-15%,4,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Nov,2,5.8,0.6956521739130436,False,False,4%-6%,1,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Dallas,Boston,Dallas,Dec,2,4.35,0.5217391304347826,False,False,4%-6%,1,core-utilization,34.5,2.9,3.7664251207729467,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Jan,2,10.64,1.2765957446808511,True,False,9%-12%,3,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Feb,2,8.51,1.021276595744681,True,False,6%-9%,2,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Mar,0,2.13,0.25531914893617025,False,False,< 4%,0,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Apr,2,6.38,0.7659574468085106,False,False,6%-9%,2,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,May,0,2.13,0.25531914893617025,False,False,< 4%,0,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Jun,3,12.77,1.5319148936170213,True,False,12%-15%,4,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Jul,2,6.38,0.7659574468085106,False,False,6%-9%,2,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Aug,2,10.64,1.2765957446808511,True,False,9%-12%,3,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Sep,2,6.38,0.7659574468085106,False,False,6%-9%,2,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Oct,4,14.89,1.7872340425531914,True,True,12%-15%,4,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Nov,2,10.64,1.2765957446808511,True,False,9%-12%,3,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> Houston,Boston,Houston,Dec,2,8.51,1.021276595744681,True,False,6%-9%,2,core-utilization,23.5,0.0,3.7386524822695035,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Jan,6,6.0,0.72,False,False,6%-9%,2,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Feb,3,3.0,0.36,False,False,< 4%,0,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Mar,6,5.5,0.66,False,False,4%-6%,1,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Apr,8,8.0,0.9600000000000001,False,False,6%-9%,2,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,May,8,7.5,0.9,False,False,6%-9%,2,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Jun,8,8.5,1.0200000000000002,True,False,6%-9%,2,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Jul,9,9.0,1.08,True,False,9%-12%,3,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Aug,12,12.0,1.44,True,False,12%-15%,4,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Sep,12,11.5,1.3800000000000001,True,False,9%-12%,3,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Oct,13,13.0,1.56,True,True,12%-15%,4,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Nov,10,10.5,1.26,True,False,9%-12%,3,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Boston -> St. Louis,Boston,St. Louis,Dec,6,5.5,0.66,False,False,4%-6%,1,core-utilization,100.0,0.5,2.9324166666666667,Phenom 300,100.0,1,Phenom 300
Charlotte -> Detroit,Charlotte,Detroit,Jan,2,2.86,0.34285714285714286,False,False,< 4%,0,core-utilization,70.0,4.29,1.7354761904761904,Phenom 300,100.0,1,Phenom 300
